Distance_m,Misalignment_cm,Frequency_kHz,Coil_turns,Coupling_k,Inductive_efficiency,Microwave_efficiency,Hybrid_efficiency,Mode
0.14570692002227512,6.217568763054415,84.8160963428429,9,0.5143320599032656,90.11212283939194,72.07040425953201,90.11212283939194,Inductive
0.28088717635592286,3.369072344099729,84.34522062636609,11,0.3482845136904896,86.07689977554068,75.18832508358682,86.07689977554068,Inductive
0.3310527816366189,2.482699761419607,84.81525237583305,12,0.30060146944068833,83.29250586826848,79.16850717387625,83.29250586826848,Inductive
0.10523778263533345,9.953060580250659,85.90125202363821,8,0.5535421772213619,90.92711399684667,68.32456071083607,90.92711399684667,Inductive
0.498749700738379,7.5329251549686385,84.30330828188293,8,0.16294322767042174,67.94300991398748,83.38191335219668,83.38191335219668,Microwave
0.23975479961973323,7.0234774266206905,84.73630612655488,8,0.37608953616558316,86.28602160203849,72.29513823700115,86.28602160203849,Inductive
0.3259364533050466,0.9856295914252855,86.11086581523223,10,0.3125028749195761,86.33722672626348,73.23355115606905,86.33722672626348,Inductive
0.32385613252328715,2.328603688960688,84.00748793784994,8,0.30831626295279996,84.53537498789368,75.84482480060126,84.53537498789368,Inductive
0.4012984882989804,4.0845278208044915,84.11153932362734,10,0.2343865518622129,77.18872670913805,79.91830698962421,79.91830698962421,Microwave
0.1108383970013934,3.3295824289942417,86.01724407599532,10,0.6005033117455545,91.32574293835788,69.50397016007554,91.32574293835788,Inductive
0.2357084983584764,8.541652766452504,84.02229775288644,10,0.3724127480948891,85.34173289740289,72.49885162891783,85.34173289740289,Inductive
0.3889067727422637,12.835447021594286,84.70014335396033,10,0.2138685096365935,74.11527588022446,75.83188408887487,75.83188408887487,Microwave
0.22959602444271987,1.3038752242552398,83.66417666234528,9,0.42332040745342375,88.17662938758603,71.38051091780292,88.17662938758603,Inductive
0.2518769632669068,8.854424137722116,84.34695567275612,11,0.3519792126224346,85.13401192007133,74.87523931111848,85.13401192007133,Inductive
0.4095338092805362,5.441368419989182,85.1688139737621,12,0.22369109218178268,76.86227593778699,77.8523937931646,77.8523937931646,Microwave
0.4473871903591652,7.311467973742705,85.31930889148165,8,0.19269020321696048,71.0081088012284,75.55546631039084,75.55546631039084,Microwave
0.3966747776914662,10.482687797413567,84.50171639751898,8,0.21611164685858644,75.0167708661536,75.92230679269785,75.92230679269785,Microwave
0.20892293060774758,0.275860148212001,85.08065393780325,9,0.4592999503150372,89.71091155051116,72.85365470711167,89.71091155051116,Inductive
0.29923630140440227,1.0076309987356513,85.82332450986051,12,0.34026479858287795,85.86219050830607,75.87899576651284,85.86219050830607,Inductive
0.34020674417346136,9.975550118193832,85.78615278715641,9,0.2608902785393171,79.32498856233812,77.29846167596578,79.32498856233812,Inductive
0.253255411299799,7.783765579242563,85.41412721637529,9,0.3561033378095219,85.71197120185118,73.76162206196977,85.71197120185118,Inductive
0.1981396438725284,5.839434210629648,84.39569365411734,10,0.437359884180978,87.79995028204344,70.54764718377413,87.79995028204344,Inductive
0.21884868624927,8.496069604453458,85.41589778107999,9,0.3933256612323338,86.63352824919684,72.2487594438805,86.63352824919684,Inductive
0.20796448895687797,8.097641683622902,84.10470805757863,10,0.40970761592473315,87.56229774084179,72.1900670338983,87.56229774084179,Inductive
0.29854649888049456,8.952642733753338,84.61590192816297,9,0.3027042710886152,80.9494182183859,72.93524427801096,80.9494182183859,Inductive
0.2651174202427009,10.573883245334295,83.93668333827078,9,0.3287872121269177,83.84239532152421,73.52419054730751,83.84239532152421,Inductive
0.13110613763158285,0.03509085938667389,85.49744796977376,10,0.5913031085820526,94.41395733412865,69.10188337172242,94.41395733412865,Inductive
0.4669254301848972,2.052279463784421,84.80198509155879,9,0.19586961235587283,73.9403131193338,83.69623833605547,83.69623833605547,Microwave
0.13468208474487345,14.372561895058956,85.65335881417086,10,0.47145500296113796,87.18743485100026,71.08942468033813,87.18743485100026,Inductive
0.4396782606261277,3.745020132887789,85.84976788073097,8,0.2083561817234703,74.56781682489141,81.31306667485966,81.31306667485966,Microwave
0.12063832266348401,10.048761968250588,83.99920293521453,9,0.5261680778199176,88.29386495299651,67.95711518960313,88.29386495299651,Inductive
0.3924094685833127,2.8889854167844566,84.71083142019245,9,0.24551294687504696,78.76067084077974,77.7868282502859,78.76067084077974,Inductive
0.3980258192480882,0.8232392196971239,85.7506270447808,10,0.2487289012721592,80.65223477880008,78.81514824377453,80.65223477880008,Inductive
0.19200353491508124,1.8085032866591821,84.63017976903596,9,0.4738334564699426,90.49719289216189,73.5194069084329,90.49719289216189,Inductive
0.2764128646992646,6.067281745227761,86.63391713817126,8,0.339293111709241,84.63117008331989,74.57777349036982,84.63117008331989,Inductive
0.27072682266194575,13.149980667936742,86.37085919265776,9,0.31069732935483935,81.38132568960573,73.68178569143295,81.38132568960573,Inductive
0.41951329430946616,14.969011658000062,84.98057817608645,11,0.1878074144696751,70.16909674986464,75.81879099848607,75.81879099848607,Microwave
0.25931495359025425,1.375490026671452,85.45428277901702,11,0.38450414204461,88.42342704285484,75.37852622572494,88.42342704285484,Inductive
0.14418964525255787,5.319332364611648,84.19668738659834,9,0.5238460864611711,91.36886344583321,70.13649472783275,91.36886344583321,Inductive
0.2537306588638727,10.194709240396048,85.18737178602922,11,0.3429333167143496,83.79277511552215,71.00501333153626,83.79277511552215,Inductive
0.4929322060320327,13.262984671972545,84.92232034607734,10,0.15233269836607943,65.0,82.42004792947397,82.42004792947397,Microwave
0.1922276783220076,12.45963776625937,84.73473070058947,9,0.403578746063656,86.07303213587612,70.40280473408563,86.07303213587612,Inductive
0.11469277497064545,14.359053944749885,86.13640339839188,12,0.5026992477343775,88.67045598102438,67.27291112382431,88.67045598102438,Inductive
0.4263332499962471,3.36660857754991,85.37713244510913,12,0.21868432130082263,75.30877302741155,80.78009276602589,80.78009276602589,Microwave
0.3320344831351245,1.372302560966323,83.80493628702861,8,0.3046915272900906,84.6390572871818,75.60837758754408,84.6390572871818,Inductive
0.44087741333880315,0.531335526278176,84.97523948165446,8,0.21780866801290047,77.79214780837114,80.22267333269664,80.22267333269664,Microwave
0.2633812852282795,5.59032775518471,84.97349842170097,10,0.3562809960542352,84.71805391410227,73.20455795833591,84.71805391410227,Inductive
0.4404827656195075,7.427197905209615,85.17903036131112,12,0.19665323411006075,72.84231868440133,80.79546814609321,80.79546814609321,Microwave
0.36484480404262587,8.156683619960988,85.46714254826077,12,0.24777997036573687,78.76702267921476,77.90848128580562,78.76702267921476,Inductive
0.44023269163769674,13.009413014397035,85.88696286446633,8,0.18100215818481052,69.86751434043974,77.93292156496913,77.93292156496913,Microwave
0.4720361402038955,1.58751140742876,84.48064694007705,10,0.19404041140082262,73.62157084477275,80.42267052103442,80.42267052103442,Microwave
0.39740330251664313,2.411398440724623,84.33315281017659,11,0.24335790471572952,78.54889609050193,79.03865742970224,79.03865742970224,Microwave
0.2034753322791632,2.896992968809396,85.15287925441592,12,0.4493575093278484,89.60684146671653,70.2396669839586,89.60684146671653,Inductive
0.3536022812398446,8.099780695737833,85.59700285282177,10,0.2570757408412129,79.59278635101904,75.66164319344661,79.59278635101904,Inductive
0.107371087495287,6.483611758387685,85.96718555528517,9,0.5791451326036352,92.61300748724689,69.18050460401393,92.61300748724689,Inductive
0.12713482364206877,4.514453504202244,85.32680987870194,8,0.5599494574523635,91.38926360152347,71.17250669326562,91.38926360152347,Inductive
0.2894295553740354,0.8688069083819744,84.53076152918293,10,0.3518440657792964,85.5554432147589,76.84774163308728,85.5554432147589,Inductive
0.25344490416224874,0.9843921686101942,86.38033302004438,8,0.3941001983407289,88.41747695525046,70.97862519876489,88.41747695525046,Inductive
0.4081629671231173,10.249430649097578,84.90960657450553,9,0.20904129345604153,74.68864940679495,78.37468890492651,78.37468890492651,Microwave
0.4303683063199587,4.475616464849889,85.93273097229712,9,0.2123173174692052,76.14104857178216,80.5104547789371,80.5104547789371,Microwave
0.15253405056375124,13.020814837984393,83.52258205242288,11,0.45439805132958994,87.75796064257287,71.58465261804818,87.75796064257287,Inductive
0.3983348048123857,3.0053871532306897,84.25653424471818,8,0.24048135982723545,79.83361060620574,80.67192968784778,80.67192968784778,Microwave
0.4457432999358548,7.098148600373357,85.21573548591766,11,0.19432732402579658,72.80756114990461,80.75750702179192,80.75750702179192,Microwave
0.43791329124675504,11.415359864144984,85.57803206423206,10,0.18676326146874264,70.8861089335141,80.50583196306684,80.50583196306684,Microwave
0.4647344139839644,14.512668954206665,84.92821144457022,11,0.16362129884967147,65.0,78.69589927806142,78.69589927806142,Microwave
0.1802098906801347,7.373918201121553,86.44075234632865,12,0.45264780022122386,88.17986026123293,70.197867076721,88.17986026123293,Inductive
0.22414478356942952,6.828302236227018,84.86157209704247,12,0.39651224461810175,87.47624879253259,76.33478808873258,87.47624879253259,Inductive
0.2166650314837213,10.424728291898138,84.60330705759418,8,0.38478923321820585,85.23973112166652,73.36832306113413,85.23973112166652,Inductive
0.15836882961405818,1.5418860673899855,85.41991102293116,11,0.5297929222957025,90.84685654168969,69.62997366029738,90.84685654168969,Inductive
0.24025077248367233,0.49804663187049847,85.03012818653436,11,0.4141058394089562,89.96136548365551,71.98720171890841,89.96136548365551,Inductive
0.49098655452591433,3.012886347934413,84.54305680817376,9,0.17876006606204262,70.75926210549923,83.56957199187352,83.56957199187352,Microwave
0.11263445793025682,14.043183693655347,85.73970694633022,8,0.5084245071114459,88.11454823249106,69.07107603640841,88.11454823249106,Inductive
0.3856347728529711,12.025921246046877,86.69260457753333,10,0.2187598759686997,74.83907052445186,80.61206639484801,80.61206639484801,Microwave
0.4135330213675448,7.213557471734773,85.93779139740671,8,0.21505326311655487,75.53425188987657,76.83419365254875,76.83419365254875,Microwave
0.3899306239496233,8.899179724652681,84.17473900250387,11,0.22613430005678867,76.58249324669582,78.69387541018759,78.69387541018759,Microwave
0.2992782865812556,8.330453264064468,85.9034595500316,9,0.3048279281194227,83.38412682857593,76.70813633872255,83.38412682857593,Inductive
0.316991454287747,7.399152701756994,85.49081437818434,11,0.2920820684389594,82.65620766020189,75.16572951493231,82.65620766020189,Inductive
0.44730900216335223,10.90753604649462,83.66513274089793,12,0.1826173382445047,69.70061502419739,80.98829517690417,80.98829517690417,Microwave
0.3941401194663011,11.515858321001705,83.75055451088362,11,0.21452118674988885,73.13465580488604,77.53312726908551,77.53312726908551,Microwave
0.4493692952326642,13.510527960168877,86.42466337037331,9,0.17447039990060534,68.64843683976048,76.97580547686341,76.97580547686341,Microwave
0.2863251228080994,12.539970956718141,85.32130040439318,8,0.2982866109459712,81.64098444467557,74.64490644473065,81.64098444467557,Inductive
0.2969111425792139,3.7084661160476555,84.76680801680521,11,0.3291956040661037,84.01690999010856,72.73581447897806,84.01690999010856,Inductive
0.3317659597374003,9.939319185124806,85.29942404446184,8,0.2681787952137809,79.85505373699553,77.03230486400345,79.85505373699553,Inductive
0.23007602568987795,11.60209688529901,84.00338715272024,11,0.362172286381202,84.67147241080391,73.14982631208687,84.67147241080391,Inductive
0.1944201853385856,1.10245120995019,86.56082743841601,9,0.4751893718161595,91.09805916170407,71.8880488289854,91.09805916170407,Inductive
0.3351537484441548,14.228750322771507,84.08385806077169,8,0.2487557555004902,77.43319165172572,75.06273336791358,77.43319165172572,Inductive
0.11466857077341719,11.046030225984607,86.1957508602915,12,0.5283531387108387,89.56566573384634,68.0841426884593,89.56566573384634,Inductive
0.44568647106966763,8.372103743907942,86.4329150294901,10,0.19068378873600075,72.01849189385013,78.76577660301858,78.76577660301858,Microwave
0.12283474243572595,7.967542920015481,85.11934180827595,11,0.5390511388761952,90.90156095823309,68.35750303032681,90.90156095823309,Inductive
0.13542223368929657,1.5496343568602349,84.5706091678068,10,0.5700927689705012,92.17670746729681,70.72927344335567,92.17670746729681,Inductive
0.28189594225354364,7.733940428688753,85.3422965417523,9,0.3251604138652992,85.09502764010566,73.30292863093187,85.09502764010566,Inductive
